State,Year_Built,Square_Footage,CLUE_Loss_Count,Credit_Score,Construction_Type,Protection_Class,AOI,Deductible,Territory,Roof_Age_Applicant,Fire_Alarm,Burglar_Alarm,Roof_Vulnerability_Satellite,Wildfire_Exposure_Daily,Water_Loss_Recency_Months,RCV_Appraised,Fire_Hydrant_Distance,Tree_Canopy_Density,Crime_Severity_Index,Pluvial_Flood_Depth,Building_Code_Compliance,Slope_Steepness,Attic_Ventilation,Hail_Frequency,Soil_Liquefaction_Risk,Dwelling_Age,RCV_Overstatement,Credit_Score_Suppressed,Risk_Tier,Expected_Pure_Premium,Claim_Count,Claim_Amount
Other,1980,2774.0,0,583.0,Fire Resistive,7,530340.0,1000,Urban,21,False,False,35.4,0.5,120,568782.0,0.54,44.0,59.44,1.71,68,7.78,Excellent,1,Low,46,0.0,False,High,2646.37,0,0.0
CA,2010,2745.0,2,700.0,Frame,9,465911.0,1000,Urban,22,True,False,0.84,91.8,16,548196.0,0.76,55.79,42.26,2.95,98,43.41,Poor,0,Low,16,0.0,True,High,3087.25,2,8253.21
TX,2005,2005.0,1,735.0,Frame,10,462305.0,1000,Suburban,5,True,False,8.3,5.17,15,319603.0,0.348,22.86,72.8,7.04,64,2.75,Excellent,2,Low,21,142702.0,False,Moderate,1702.87,0,0.0
MA,1959,2234.0,0,700.0,Masonry,4,582844.0,5000,Urban,12,False,False,20.02,11.63,120,475780.0,0.553,33.28,44.41,3.84,33,11.05,Adequate,0,Moderate,67,107064.0,True,Moderate,2158.84,1,1589.9
CO,2021,2152.0,1,645.0,Masonry,3,508806.0,2000,Urban,4,True,False,37.31,7.65,16,442054.0,0.194,26.73,46.52,2.05,98,2.19,Poor,4,Low,5,66752.0,False,High,2657.66,0,0.0
CA,1956,2350.0,0,700.0,Frame,10,705392.0,500,Suburban,23,False,True,17.84,2.0,120,393072.0,0.843,35.22,37.67,3.33,38,0.41,Excellent,1,Moderate,70,312320.0,True,High,2943.53,2,7013.96
TX,1959,1640.0,1,766.0,Masonry,4,505412.0,5000,Urban,18,False,False,19.91,10.2,18,301880.0,0.604,4.65,56.74,2.12,42,45.0,Poor,1,Low,67,203532.0,False,High,2638.87,0,0.0
FL,1954,2389.0,0,812.0,Frame,10,618962.0,1000,Suburban,19,True,True,9.64,8.5,120,541181.0,0.53,14.67,53.71,11.02,33,1.62,Poor,1,Low,72,77781.0,False,Moderate,2458.03,1,2414.79
FL,1974,1668.0,1,660.0,Frame,10,386609.0,1000,Suburban,3,True,False,11.05,1.32,27,254074.0,0.291,35.15,58.57,12.91,31,1.17,Poor,1,Low,52,132535.0,False,Moderate,2017.65,0,0.0
GA,1970,1870.0,0,767.0,Fire Resistive,1,359739.0,1000,Rural,23,False,False,3.15,9.1,120,395170.0,0.71,59.68,53.57,10.04,69,0.9,Adequate,2,Low,56,0.0,False,Low,1079.28,0,0.0
LA,1986,1167.0,0,782.0,Frame,5,253670.0,5000,Urban,9,False,True,7.32,2.48,120,299797.0,0.498,6.82,41.45,20.24,64,0.79,Adequate,0,Low,40,0.0,False,Low,790.66,1,1064.97
MA,1991,1740.0,0,700.0,Frame,8,381444.0,1000,Urban,3,True,False,17.42,47.83,120,300344.0,0.25,34.03,37.79,2.35,38,8.48,Poor,1,High,35,81100.0,True,Moderate,1603.15,0,0.0
CA,1977,2414.0,0,700.0,Masonry,3,386969.0,1000,Urban,29,True,False,28.39,6.33,120,484605.0,0.654,37.48,32.98,0.23,94,8.35,Poor,1,Low,49,0.0,True,Moderate,2265.52,0,0.0
NY,2017,2080.0,0,733.0,Frame,1,461507.0,1000,Urban,2,False,False,9.84,43.03,120,308441.0,0.422,73.49,19.39,0.24,73,45.0,Poor,1,Low,9,153066.0,False,Low,699.18,0,0.0
FL,1953,1439.0,0,656.0,Masonry,10,346104.0,1000,Urban,27,True,False,12.22,3.33,120,304731.0,0.505,64.84,73.89,11.23,42,1.76,Adequate,1,High,73,41373.0,False,High,2634.74,0,0.0
WA,1978,1730.0,0,714.0,Fire Resistive,1,326899.0,1000,Suburban,12,True,False,18.97,7.36,120,248378.0,0.238,4.82,17.53,2.08,42,0.06,Excellent,0,Low,48,78521.0,False,Low,750.41,0,0.0
Other,1993,2047.0,0,753.0,Frame,8,571122.0,1000,Suburban,10,True,False,8.93,3.54,120,447790.0,1.546,1.24,38.29,1.07,76,33.66,Adequate,0,Low,33,123332.0,False,Moderate,1467.87,0,0.0
NY,1998,2989.0,1,680.0,Frame,7,779763.0,1000,Urban,13,True,False,12.9,2.09,6,434242.0,0.362,24.6,50.27,1.43,64,8.37,Excellent,1,High,28,345521.0,False,Moderate,2138.47,0,0.0
Other,2008,2400.0,1,658.0,Masonry,3,447472.0,1000,Suburban,4,True,True,25.95,0.8,6,383552.0,0.803,26.63,33.55,5.8,55,14.81,Poor,2,Low,18,63920.0,False,High,3436.45,0,0.0
CA,1956,1502.0,0,700.0,Masonry,1,426113.0,1000,Suburban,25,True,True,8.72,1.78,120,424580.0,0.227,17.47,61.12,4.1,65,0.84,Poor,0,Low,70,1533.0,True,Moderate,1242.54,0,0.0
FL,1969,1929.0,0,782.0,Frame,3,280670.0,2000,Suburban,21,True,False,2.15,1.95,120,351707.0,0.579,27.63,48.64,11.21,49,0.63,Adequate,0,Moderate,57,0.0,False,Moderate,1273.8,2,4637.94
MA,1995,2429.0,1,700.0,Masonry,10,508950.0,1000,Urban,13,False,True,31.25,1.04,2,391562.0,0.251,4.23,59.36,2.71,65,6.65,Poor,0,Low,31,117388.0,True,Very High,4638.0,0,0.0
FL,2008,3357.0,0,624.0,Frame,10,849051.0,1000,Urban,24,False,True,27.87,0.46,120,568237.0,1.416,5.17,39.42,9.0,97,19.43,Adequate,0,Moderate,18,280814.0,False,High,2790.71,0,0.0
Other,1965,1884.0,1,738.0,Masonry,8,459265.0,1000,Urban,27,False,False,25.63,4.44,33,291733.0,0.894,38.1,52.65,3.72,69,6.1,Excellent,1,Moderate,61,167532.0,False,High,2598.84,1,635.75
TX,2011,1809.0,0,692.0,Frame,2,430886.0,1000,Rural,2,True,False,17.99,11.4,120,232199.0,0.466,35.6,18.86,2.11,55,17.33,Poor,1,Low,15,198687.0,False,Low,866.1,0,0.0
MA,1977,2332.0,0,700.0,Frame,7,399889.0,1000,Urban,25,False,False,9.66,22.6,120,333710.0,0.392,42.07,78.39,0.09,63,38.61,Adequate,3,Low,49,66179.0,True,Moderate,1983.74,1,2877.02
TX,1983,800.0,0,748.0,Masonry,5,165621.0,1000,Rural,14,True,False,0.85,3.69,120,139047.0,0.369,47.85,30.06,12.48,66,2.97,Adequate,1,Low,43,26574.0,False,Low,490.39,1,999.09
TX,1994,2799.0,1,652.0,Frame,7,608676.0,1000,Suburban,23,False,True,10.03,12.06,26,436768.0,1.063,42.28,41.04,2.01,84,12.62,Excellent,2,Low,32,171908.0,False,Moderate,1966.84,0,0.0
NY,2016,2337.0,0,676.0,Masonry,6,429987.0,500,Rural,13,True,True,31.55,19.95,120,397808.0,0.268,44.79,17.77,3.38,96,45.0,Adequate,0,Low,10,32179.0,False,Moderate,1886.5,0,0.0
Other,1972,1972.0,0,663.0,Frame,9,405208.0,500,Suburban,15,True,False,11.47,59.22,120,333287.0,0.661,45.92,95.07,4.44,43,11.12,Adequate,0,Low,54,71921.0,False,Moderate,1947.43,0,0.0
CO,1992,2218.0,0,790.0,Frame,3,378937.0,1000,Suburban,6,True,False,19.63,55.48,120,332245.0,0.222,17.99,50.98,0.42,40,21.14,Adequate,1,Moderate,34,46692.0,False,Moderate,1437.27,0,0.0
OK,1961,2344.0,0,553.0,Frame,10,559138.0,5000,Rural,28,True,False,16.39,32.13,120,502647.0,4.685,9.36,46.81,0.78,71,27.47,Excellent,1,Low,65,56491.0,False,High,2556.83,0,0.0
CA,1959,1900.0,0,700.0,Frame,8,339112.0,1000,Suburban,18,True,False,7.48,17.42,120,428551.0,0.878,55.15,38.33,1.29,36,7.98,Adequate,0,Low,67,0.0,True,Moderate,1497.25,0,0.0
CA,1951,2882.0,0,700.0,Frame,9,585123.0,1000,Urban,29,False,False,20.76,13.21,120,579184.0,0.978,13.34,33.19,1.52,33,3.63,Adequate,0,Moderate,75,5939.0,True,High,3619.92,2,4608.78
CA,1980,1918.0,0,700.0,Frame,8,488981.0,2000,Suburban,4,True,False,38.0,7.69,120,391712.0,1.151,16.96,48.89,3.17,38,0.93,Excellent,1,Low,46,97269.0,True,High,4311.0,1,3091.52
WA,1962,883.0,0,670.0,Frame,1,150715.0,500,Urban,19,True,False,7.72,5.91,120,182469.0,0.206,7.61,6.77,3.61,44,13.46,Excellent,0,High,64,0.0,False,Low,667.77,1,331.77
TX,2009,2072.0,0,658.0,Frame,6,391942.0,500,Rural,4,False,False,31.37,0.0,120,361242.0,0.491,4.34,39.58,1.11,64,14.52,Excellent,1,Moderate,17,30700.0,False,Moderate,1503.29,0,0.0
FL,2002,2462.0,0,605.0,Frame,5,469141.0,2000,Suburban,6,False,True,29.9,5.55,120,485848.0,0.919,25.06,31.91,25.08,59,5.23,Poor,1,Moderate,24,0.0,False,High,2814.67,1,2327.97
OK,1982,1379.0,1,705.0,Frame,4,261983.0,1000,Rural,16,False,True,12.75,0.22,34,276465.0,0.441,19.6,24.34,7.81,69,6.91,Adequate,3,Low,44,0.0,False,Low,1179.79,1,783.22
CO,1981,1901.0,1,713.0,Frame,1,394243.0,1000,Urban,14,False,False,2.98,25.43,33,368254.0,0.67,12.73,15.72,3.04,60,0.71,Adequate,1,Low,45,25989.0,False,Low,1111.1,0,0.0
NY,1983,2797.0,1,792.0,Masonry,2,566820.0,1000,Urban,22,True,True,21.95,41.68,10,475772.0,0.14,42.73,72.57,3.94,66,7.91,Poor,3,Low,43,91048.0,False,High,3476.86,1,1249.83
CA,1961,1764.0,0,700.0,Frame,1,269646.0,500,Urban,27,False,True,16.91,71.88,120,341336.0,0.318,20.21,88.95,3.98,60,4.58,Excellent,0,Moderate,65,0.0,True,Moderate,1853.7,1,1402.12
NY,2008,2175.0,0,753.0,Masonry,10,342252.0,1000,Urban,15,True,True,16.55,0.0,120,398164.0,0.406,4.72,29.41,3.6,91,4.88,Adequate,0,Low,18,0.0,False,Low,754.89,0,0.0
MA,2009,2308.0,0,700.0,Frame,6,487692.0,2000,Urban,17,False,False,38.0,22.8,120,313562.0,0.316,27.65,63.21,4.51,92,1.29,Adequate,2,Moderate,17,174130.0,True,High,3619.68,1,3174.82
TX,1967,2870.0,1,695.0,Frame,9,454126.0,1000,Urban,29,False,False,4.94,1.14,11,539015.0,3.308,18.97,74.72,2.58,69,0.64,Adequate,1,Low,59,0.0,False,High,3441.85,0,0.0
LA,2022,2467.0,0,763.0,Masonry,8,421184.0,2000,Suburban,12,False,True,2.57,2.14,120,433869.0,0.544,13.32,89.65,5.2,100,14.04,Adequate,1,Low,4,0.0,False,Low,773.67,0,0.0
CA,2010,3060.0,0,700.0,Frame,8,838047.0,500,Suburban,11,False,False,18.72,14.61,120,589690.0,1.187,22.03,45.81,1.63,89,16.4,Poor,2,High,16,248357.0,True,Moderate,1714.55,0,0.0
GA,1955,1781.0,1,734.0,Frame,10,305720.0,1000,Urban,29,False,False,10.45,11.93,36,328913.0,1.497,3.26,65.42,14.89,52,10.41,Excellent,1,Moderate,71,0.0,False,High,2941.38,2,6343.83
Other,1971,3491.0,0,850.0,Frame,6,945835.0,1000,Urban,21,False,False,6.45,6.7,120,724441.0,0.738,48.79,48.92,0.21,54,9.88,Adequate,1,Low,55,221394.0,False,Moderate,2013.88,0,0.0
CA,2023,2063.0,0,700.0,Frame,2,389313.0,1000,Suburban,1,True,False,14.85,99.32,120,402733.0,0.924,62.13,39.09,2.69,100,36.66,Poor,0,Low,3,0.0,True,Moderate,1575.27,2,6116.21
NY,1960,1574.0,1,737.0,Frame,1,381220.0,2000,Urban,25,True,True,5.36,0.31,10,279758.0,0.381,41.54,41.67,4.49,55,0.63,Adequate,2,Moderate,66,101462.0,False,Moderate,1792.1,1,4292.67
NY,2007,2412.0,0,844.0,Masonry,9,533388.0,1000,Suburban,5,False,False,11.74,6.0,120,538651.0,1.707,17.23,79.33,0.04,78,41.13,Adequate,0,High,19,0.0,False,Moderate,1408.28,1,136.09
WA,1974,2219.0,1,692.0,Frame,7,403176.0,500,Suburban,13,False,True,16.05,11.87,16,368488.0,1.047,21.88,40.61,3.36,38,0.31,Adequate,1,Low,52,34688.0,False,Moderate,2245.83,0,0.0
CO,1953,1980.0,0,642.0,Frame,4,505773.0,1000,Urban,29,False,False,8.54,9.7,120,369077.0,0.427,20.17,64.05,4.5,50,4.04,Poor,3,Low,73,136696.0,False,High,2756.09,0,0.0
OK,1993,3040.0,0,737.0,Frame,10,771683.0,1000,Urban,28,False,True,20.07,2.65,120,423533.0,0.294,5.78,35.2,0.68,94,1.32,Adequate,3,Low,33,348150.0,False,High,3305.85,0,0.0
TX,1959,1401.0,1,658.0,Frame,8,256940.0,1000,Rural,29,False,True,7.77,1.13,5,200972.0,0.358,30.76,85.19,3.71,67,2.62,Adequate,2,Low,67,55968.0,False,Moderate,2057.18,0,0.0
CA,2011,2715.0,0,700.0,Frame,5,768252.0,500,Suburban,2,False,False,32.13,22.43,120,430029.0,0.658,33.01,81.11,9.98,50,18.32,Adequate,1,High,15,338223.0,True,High,3388.3,0,0.0
LA,1998,1915.0,0,669.0,Frame,2,426731.0,1000,Urban,5,True,False,13.23,0.04,120,386609.0,2.738,11.44,42.33,2.72,60,9.54,Poor,1,Low,28,40122.0,False,Low,1144.36,1,2631.33
OK,2022,2309.0,0,717.0,Masonry,2,429870.0,1000,Rural,1,False,False,33.55,12.87,120,344017.0,0.085,43.35,28.59,1.26,54,13.23,Adequate,4,High,4,85853.0,False,Moderate,1850.67,1,1420.38
WA,1984,3716.0,0,715.0,Masonry,9,1284588.0,1000,Suburban,10,False,True,26.25,3.4,120,761687.0,2.56,37.09,45.51,9.81,52,0.6,Poor,0,Low,42,522901.0,False,High,3438.61,2,18118.93
WA,2016,3008.0,0,763.0,Frame,2,615651.0,1000,Suburban,7,False,False,33.8,40.94,120,439167.0,0.841,49.51,30.31,1.8,77,2.73,Excellent,1,Moderate,10,176484.0,False,Moderate,1818.68,0,0.0
OK,2011,1948.0,0,806.0,Frame,6,506075.0,5000,Suburban,8,False,False,19.47,0.21,120,274544.0,0.227,3.64,59.58,4.18,85,11.66,Adequate,4,Moderate,15,231531.0,False,Moderate,1306.48,0,0.0
CO,1962,1559.0,0,758.0,Frame,3,295672.0,1000,Suburban,15,False,False,26.22,25.67,120,315541.0,1.306,30.76,23.12,0.93,37,25.39,Adequate,1,Low,64,0.0,False,Moderate,1792.01,0,0.0
GA,1977,2191.0,2,705.0,Frame,10,507074.0,2000,Suburban,15,True,False,7.54,25.73,11,436145.0,0.66,26.0,71.14,9.64,55,9.64,Adequate,1,Moderate,49,70929.0,False,High,3865.95,0,0.0
WA,2012,1646.0,0,766.0,Masonry,8,347945.0,5000,Rural,7,True,True,25.97,11.52,120,261248.0,0.458,12.69,40.86,3.23,87,15.58,Adequate,0,Moderate,14,86697.0,False,Low,904.06,0,0.0
GA,1981,2627.0,0,778.0,Frame,2,592023.0,2000,Rural,25,False,True,0.0,5.03,120,444226.0,0.636,67.86,20.62,15.96,77,0.85,Excellent,2,Moderate,45,147797.0,False,Moderate,1302.05,0,0.0
Other,2002,2921.0,0,640.0,Fire Resistive,4,699329.0,500,Suburban,7,False,True,23.75,82.58,120,548812.0,0.838,57.85,52.45,3.75,62,45.0,Poor,1,Low,24,150517.0,False,Moderate,2151.92,1,991.93
FL,1982,2267.0,0,711.0,Frame,4,445886.0,1000,Rural,22,True,False,15.93,56.4,120,396538.0,0.673,27.14,83.69,16.96,74,4.9,Adequate,0,Moderate,44,49348.0,False,High,3003.52,0,0.0
LA,1963,2129.0,0,789.0,Frame,8,368122.0,2000,Rural,28,False,False,2.51,0.76,120,315110.0,0.577,23.15,50.88,6.4,56,3.16,Excellent,0,Low,63,53012.0,False,Moderate,1671.72,0,0.0
LA,1997,3113.0,1,710.0,Masonry,2,692527.0,2000,Suburban,17,True,False,1.19,0.57,30,456492.0,0.62,29.3,26.91,8.57,65,9.11,Adequate,1,High,29,236035.0,False,Moderate,1794.44,0,0.0
TX,1991,2427.0,0,616.0,Masonry,5,420783.0,1000,Urban,16,False,False,11.63,4.77,120,533780.0,0.943,54.1,60.55,0.33,77,4.9,Poor,3,Low,35,0.0,False,Moderate,1304.83,0,0.0
OK,2013,2450.0,0,775.0,Masonry,7,497282.0,2000,Rural,9,False,True,17.99,24.64,120,402946.0,0.881,52.03,49.76,14.37,85,6.85,Poor,4,Moderate,13,94336.0,False,Moderate,1385.21,0,0.0
NY,1996,1248.0,0,681.0,Frame,9,267770.0,1000,Suburban,16,True,False,25.63,10.7,120,210077.0,1.471,44.54,70.72,2.02,87,0.87,Poor,0,Low,30,57693.0,False,Low,868.21,0,0.0
NY,1957,2018.0,1,598.0,Frame,4,369810.0,1000,Urban,23,True,False,10.08,5.68,34,304065.0,0.458,63.74,50.8,4.73,34,0.82,Adequate,0,Low,69,65745.0,False,High,2953.67,1,1381.92
TX,1985,1644.0,0,850.0,Frame,4,351963.0,5000,Rural,21,False,False,19.32,6.32,120,305864.0,0.272,43.45,49.61,10.1,84,0.45,Poor,1,Moderate,41,46099.0,False,Low,1088.13,0,0.0
MA,1991,2538.0,1,700.0,Frame,5,488848.0,500,Urban,19,False,False,17.68,28.55,6,418859.0,1.748,28.88,0.0,7.1,72,1.58,Excellent,2,Moderate,35,69989.0,True,High,2525.01,1,2954.87
LA,2008,2791.0,0,794.0,Masonry,10,815745.0,1000,Suburban,2,True,False,22.23,59.89,120,482162.0,0.239,34.36,44.8,3.11,54,39.09,Poor,0,Low,18,333583.0,False,Moderate,2161.16,0,0.0
CO,2017,3632.0,1,709.0,Frame,1,727806.0,500,Rural,11,True,False,11.86,7.16,36,659278.0,0.33,7.43,70.13,4.39,88,3.55,Excellent,3,Moderate,9,68528.0,False,Moderate,1756.17,1,1023.16
TX,1972,2073.0,0,666.0,Frame,4,531329.0,2000,Urban,25,False,False,18.14,55.26,120,336687.0,0.943,34.01,64.93,1.09,73,23.23,Excellent,1,Low,54,194642.0,False,Moderate,1829.53,0,0.0
CO,1976,1657.0,0,587.0,Fire Resistive,6,346398.0,1000,Rural,10,True,False,19.65,28.73,120,341583.0,0.605,17.14,40.93,1.58,45,24.42,Adequate,4,Low,50,4815.0,False,Moderate,2490.95,1,3052.9
CA,1976,1860.0,0,700.0,Frame,6,329586.0,5000,Urban,18,True,False,17.79,19.04,120,280511.0,0.664,14.04,52.69,5.63,51,22.39,Adequate,0,Low,50,49075.0,True,Moderate,1221.89,0,0.0
FL,1971,2428.0,0,777.0,Masonry,6,564039.0,2000,Suburban,25,False,False,23.56,0.75,120,471819.0,1.443,10.21,23.89,15.23,73,3.28,Adequate,2,High,55,92220.0,False,Moderate,2028.94,1,3183.56
FL,1990,2216.0,0,639.0,Frame,9,607330.0,5000,Suburban,21,False,False,30.16,5.84,120,433852.0,0.482,34.01,36.81,3.44,92,4.11,Poor,0,Low,36,173478.0,False,Moderate,2134.66,0,0.0
GA,1955,2068.0,0,762.0,Frame,1,438185.0,2000,Urban,26,True,False,3.02,1.66,120,322807.0,0.107,24.5,57.15,3.42,37,3.26,Poor,2,Low,71,115378.0,False,Moderate,1841.8,0,0.0
NY,2010,2094.0,0,731.0,Masonry,8,351128.0,1000,Urban,8,False,True,24.67,7.98,120,386702.0,0.164,12.15,49.63,4.91,82,1.54,Adequate,0,Low,16,0.0,False,Low,921.35,0,0.0
OK,1965,1945.0,0,751.0,Frame,6,514360.0,5000,Suburban,27,False,False,9.44,25.88,120,341683.0,0.136,52.2,89.2,11.58,75,7.05,Adequate,4,Low,61,172677.0,False,High,2740.61,2,5898.6
GA,1989,2915.0,0,661.0,Fire Resistive,6,771651.0,1000,Rural,1,False,True,15.4,10.24,120,602176.0,0.722,39.24,73.11,0.69,32,22.14,Adequate,4,High,37,169475.0,False,High,3086.61,2,8362.85
NY,1977,2366.0,0,696.0,Frame,3,466780.0,5000,Urban,30,False,False,6.62,49.69,120,396621.0,0.168,33.01,66.22,2.15,95,30.04,Adequate,0,High,49,70159.0,False,Moderate,1477.14,0,0.0
GA,2010,2499.0,0,737.0,Frame,3,450870.0,2000,Rural,7,False,True,9.25,23.38,120,429509.0,0.597,36.22,55.73,8.31,71,10.78,Excellent,1,Low,16,21361.0,False,Low,921.18,0,0.0
CA,1978,2043.0,0,700.0,Fire Resistive,1,405296.0,2000,Rural,22,True,False,27.53,38.06,120,277323.0,0.537,21.78,58.94,0.43,62,18.17,Adequate,0,Low,48,127973.0,True,Moderate,1496.65,1,4433.18
FL,1962,2439.0,0,654.0,Frame,10,577242.0,500,Suburban,17,False,False,27.47,7.01,120,530739.0,0.87,9.32,71.37,25.0,40,4.02,Adequate,2,Low,64,46503.0,False,Very High,4935.42,0,0.0
CA,1967,3153.0,1,700.0,Masonry,2,801623.0,1000,Urban,18,False,True,20.11,37.6,26,767581.0,1.698,48.68,35.4,2.78,51,2.98,Poor,0,Low,59,34042.0,True,High,3432.44,2,2605.32
CO,2022,3052.0,1,711.0,Frame,6,627812.0,2000,Urban,3,True,True,10.1,10.63,19,573863.0,0.893,12.58,46.2,1.44,94,1.46,Adequate,6,High,4,53949.0,False,High,3421.92,2,2476.24
Other,1951,1957.0,0,797.0,Frame,6,356061.0,1000,Suburban,21,True,False,4.51,4.02,120,387501.0,0.837,40.61,40.45,3.58,30,4.33,Adequate,1,Low,75,0.0,False,Moderate,1541.4,0,0.0
OK,1958,1211.0,0,835.0,Masonry,1,298128.0,5000,Suburban,17,True,True,14.7,1.77,120,328791.0,0.274,34.71,31.89,0.92,42,2.05,Excellent,3,Low,68,0.0,False,Moderate,1464.35,0,0.0
OK,1957,2080.0,0,703.0,Frame,7,435359.0,2000,Rural,29,False,False,19.97,1.84,120,397875.0,0.758,6.7,46.44,0.67,62,11.28,Adequate,4,High,69,37484.0,False,High,3339.99,2,12162.71
TX,1980,2467.0,0,738.0,Frame,3,643091.0,500,Suburban,12,True,False,1.86,10.25,120,467676.0,0.835,21.35,38.91,0.71,51,1.19,Poor,2,Low,46,175415.0,False,Moderate,1254.03,0,0.0
Other,1986,2002.0,1,608.0,Frame,4,440194.0,500,Urban,27,True,True,18.9,0.8,30,320896.0,0.188,25.34,76.57,2.67,95,6.68,Adequate,2,High,40,119298.0,False,Moderate,1446.62,0,0.0
NY,2023,3182.0,1,657.0,Fire Resistive,9,479183.0,1000,Suburban,2,True,False,17.6,27.4,36,494549.0,2.125,31.65,57.64,1.83,90,19.56,Adequate,2,Low,3,0.0,False,Moderate,1434.43,0,0.0
TX,2002,1675.0,0,846.0,Frame,7,234685.0,2000,Rural,6,False,False,15.5,20.15,120,342189.0,0.737,44.35,40.23,4.19,61,12.25,Poor,1,High,24,0.0,False,Low,978.95,0,0.0
Other,2022,2293.0,0,767.0,Frame,6,436533.0,1000,Suburban,1,False,True,1.93,0.06,120,341223.0,0.157,20.68,67.83,9.36,74,0.38,Excellent,0,High,4,95310.0,False,Low,932.41,0,0.0
NY,1976,3480.0,1,669.0,Frame,1,1034320.0,500,Urban,27,False,False,26.58,0.35,19,631989.0,0.2,19.22,42.5,1.42,78,14.2,Adequate,2,Moderate,50,402331.0,False,Very High,5730.71,3,26610.91
FL,1958,1413.0,0,697.0,Frame,10,300571.0,500,Rural,29,True,True,6.76,0.05,120,304034.0,2.246,14.58,55.98,4.94,73,8.0,Poor,0,Low,68,0.0,False,Moderate,1446.83,0,0.0
CA,1970,2475.0,0,700.0,Frame,9,365791.0,500,Suburban,24,False,True,33.46,8.63,120,319669.0,1.909,12.98,37.97,6.14,42,9.49,Adequate,0,Moderate,56,46122.0,True,High,3506.78,4,11516.22
TX,1998,1908.0,0,693.0,Frame,1,353834.0,2000,Rural,16,False,False,19.78,12.54,120,326033.0,0.728,40.07,4.23,12.29,83,10.66,Poor,2,Moderate,28,27801.0,False,Low,868.17,1,354.96
WA,1950,2995.0,1,515.0,Fire Resistive,6,826683.0,1000,Suburban,26,False,True,14.99,51.42,13,572558.0,0.163,69.67,51.89,16.98,30,6.87,Poor,0,Low,76,254125.0,False,Very High,9487.44,1,4245.75
NY,1981,2650.0,0,752.0,Frame,6,486453.0,1000,Urban,11,False,False,16.42,27.36,120,501104.0,1.309,34.27,62.77,1.24,40,4.12,Poor,0,Low,45,0.0,False,Moderate,1750.83,2,4432.04
Other,1955,800.0,0,617.0,Frame,10,215872.0,2000,Urban,21,False,False,19.94,15.2,120,215473.0,1.496,7.11,51.67,1.75,41,13.27,Poor,1,Moderate,71,399.0,False,Moderate,1282.05,0,0.0
CA,1961,2624.0,0,700.0,Masonry,9,645247.0,2000,Suburban,27,True,False,18.13,6.18,120,495663.0,0.605,19.46,34.26,5.7,58,14.69,Poor,0,Low,65,149584.0,True,High,3514.16,0,0.0
OK,1961,1815.0,0,623.0,Fire Resistive,1,388426.0,1000,Suburban,25,False,False,19.0,18.86,120,384009.0,0.175,41.79,28.71,6.44,57,26.99,Excellent,4,Moderate,65,4417.0,False,Moderate,2352.04,0,0.0
LA,2023,2122.0,0,561.0,Masonry,7,412538.0,500,Suburban,1,False,False,10.06,0.43,120,390040.0,0.386,3.63,80.53,16.43,92,16.68,Excellent,1,Low,3,22498.0,False,Moderate,1389.24,1,2805.68
OK,1969,2082.0,0,654.0,Frame,9,445205.0,2000,Rural,19,False,True,8.77,15.43,120,302221.0,1.546,12.49,95.97,1.9,44,10.75,Adequate,1,Low,57,142984.0,False,Moderate,1442.04,0,0.0
CO,2017,2047.0,0,659.0,Frame,5,350618.0,2000,Suburban,8,True,False,20.48,58.32,120,360176.0,0.141,24.9,74.92,2.49,94,32.99,Adequate,4,Low,9,0.0,False,Moderate,1959.9,0,0.0
CO,1984,1674.0,0,711.0,Frame,9,494092.0,500,Suburban,4,True,False,30.49,2.03,120,274940.0,1.567,45.53,40.65,0.42,39,7.21,Excellent,4,Low,42,219152.0,False,High,2739.48,1,721.2
LA,1985,2185.0,0,549.0,Frame,3,336576.0,1000,Rural,10,True,True,24.15,2.36,120,445106.0,0.403,13.42,40.36,1.56,48,2.22,Poor,0,Low,41,0.0,False,Moderate,1492.29,1,1103.23
GA,2018,1908.0,1,711.0,Frame,1,340818.0,500,Urban,2,False,False,8.71,29.26,25,384142.0,0.219,32.75,34.11,9.65,85,19.97,Adequate,2,Low,8,0.0,False,Moderate,1224.28,0,0.0
FL,2020,2892.0,0,770.0,Frame,9,636036.0,2000,Urban,3,False,False,4.46,1.51,120,574693.0,1.208,24.08,70.02,5.15,91,27.75,Poor,0,High,6,61343.0,False,Low,1021.09,0,0.0
NY,1968,2659.0,0,640.0,Masonry,1,618457.0,1000,Suburban,27,False,False,0.0,1.4,120,584156.0,0.952,19.37,34.45,1.59,81,3.68,Adequate,0,Low,58,34301.0,False,Moderate,1679.04,2,2145.37
OK,2022,2135.0,0,671.0,Frame,10,318050.0,1000,Rural,9,False,True,16.89,24.96,120,288598.0,1.579,57.24,100.0,3.52,98,10.6,Excellent,1,Low,4,29452.0,False,Low,1116.12,0,0.0
FL,1970,2655.0,1,600.0,Frame,3,507904.0,1000,Suburban,23,False,False,7.93,26.51,28,463908.0,0.27,4.5,45.64,17.42,51,20.81,Adequate,0,Low,56,43996.0,False,High,2741.38,2,3647.94
TX,1956,1945.0,0,778.0,Frame,3,497067.0,2000,Rural,30,False,False,3.84,2.34,120,346741.0,0.677,4.24,13.29,2.78,83,2.96,Adequate,3,Moderate,70,150326.0,False,Moderate,1652.11,0,0.0
